episode,score,epsilon,budget,uncertainty
230,14.0,0.05,0,0.011670669700128481
231,17.0,0.05,0,0.01246698833627601
232,16.0,0.05,0,0.013181322573814871
233,19.0,0.05,0,0.015695481657794632
234,18.0,0.05,0,0.014208488742147465
235,16.0,0.05,0,0.013224868636979338
236,15.0,0.05,0,0.01400907930963216
237,15.0,0.05,0,0.01396938715016678
238,19.0,0.05,0,0.013781290503833378
239,18.0,0.05,0,0.01442923606142896
240,17.0,0.05,0,0.014477053843855048
241,16.0,0.05,0,0.013628067672901818
242,11.0,0.05,0,0.01370269265681663
243,20.0,0.05,0,0.013119200305685507
244,17.0,0.05,0,0.013259003127748935
245,15.0,0.05,0,0.014863183903220887
246,18.0,0.05,0,0.013669949480594428
247,12.0,0.05,0,0.014670852368601734
248,16.0,0.05,0,0.013802497555191955
249,13.0,0.05,0,0.014717786776782092
250,13.0,0.05,0,0.015879242402257944
251,15.0,0.05,0,0.014463963220583052
252,17.0,0.05,0,0.013633604649429311
253,13.0,0.05,0,0.016179583075255306
254,16.0,0.05,0,0.016409599410765932
255,21.0,0.05,0,0.016658507858811546
256,19.0,0.05,0,0.01614585120388697
257,21.0,0.05,0,0.01641483789978853
258,17.0,0.05,0,0.01508228964714392
259,15.0,0.05,0,0.015684648105663872
260,19.0,0.05,0,0.0167650114102236
261,18.0,0.05,0,0.016809169912533894
262,19.0,0.05,0,0.015520945715870225
263,15.0,0.05,0,0.018687322141739907
264,20.0,0.05,0,0.018571896790783596
265,15.0,0.05,0,0.018622086373353813
266,18.0,0.05,0,0.016993287390874155
267,14.0,0.05,0,0.01680189546938703
268,18.0,0.05,0,0.017299883170076417
269,15.0,0.05,0,0.017638948612660445
270,15.0,0.05,0,0.01966857202926606
271,20.0,0.05,0,0.017564328157038664
272,21.0,0.05,0,0.018252580720630785
273,15.0,0.05,0,0.018040498288807206
274,15.0,0.05,0,0.018589205727653872
275,18.0,0.05,0,0.017951834422219717
276,16.0,0.05,0,0.018128783624297616
277,15.0,0.05,0,0.018037761063991374
278,18.0,0.05,0,0.018143457169949827
279,18.0,0.05,0,0.017149306386514164
280,15.0,0.05,0,0.017538027082553333
281,16.0,0.05,0,0.017035449964751908
282,19.0,0.05,0,0.017221374410433275
283,15.0,0.05,0,0.017142298372933525
