episode,score,epsilon,budget,uncertainty
207,16.0,0.05,24784,0.023493285407116062
208,14.0,0.05,24755,0.02254168752307473
209,17.0,0.05,24736,0.021419255473276912
210,17.0,0.05,24710,0.02470640308487175
211,15.0,0.05,24693,0.02180086856870975
212,13.0,0.05,24667,0.023779699724500517
213,15.0,0.05,24649,0.022093792484046946
214,12.0,0.05,24624,0.020063049794773233
215,6.0,0.05,24583,0.022757638361758155
216,15.0,0.05,24557,0.023162977224038015
217,14.0,0.05,24533,0.021714220327325548
218,16.0,0.05,24519,0.02092644594223262
219,11.0,0.05,24490,0.0228840876410998
220,9.0,0.05,24465,0.022023226832099094
221,9.0,0.05,24436,0.023670981056141092
222,17.0,0.05,24418,0.022017454973403672
223,17.0,0.05,24401,0.024035731335003457
224,13.0,0.05,24379,0.021883918137378593
225,14.0,0.05,24355,0.0237173732707301
226,14.0,0.05,24328,0.024782849064869737
227,13.0,0.05,24289,0.027103762814304024
228,14.0,0.05,24268,0.0247275836168684
229,17.0,0.05,24243,0.02645879534046883
230,12.0,0.05,24214,0.026083257196826398
231,18.0,0.05,24182,0.024878447982763164
232,13.0,0.05,24146,0.02411709118605245
233,18.0,0.05,24128,0.023331217137162217
234,15.0,0.05,24103,0.025946429537935068
235,16.0,0.05,24077,0.024618262561644448
236,18.0,0.05,24053,0.023690918367186644
237,17.0,0.05,24026,0.02566741734853424
238,19.0,0.05,24004,0.02328047127666418
239,15.0,0.05,23983,0.022819691282688546
240,15.0,0.05,23965,0.02240265693099671
241,17.0,0.05,23957,0.020323579500828103
242,16.0,0.05,23938,0.020416769687873877
243,8.0,0.05,23923,0.01930241837909012
244,17.0,0.05,23909,0.021103938987499436
245,15.0,0.05,23896,0.020545401008769
246,17.0,0.05,23874,0.021176790522555455
247,12.0,0.05,23849,0.02300084081409274
248,15.0,0.05,23811,0.024394661857167096
249,18.0,0.05,23796,0.02121006906411892
250,13.0,0.05,23775,0.023208345776027074
251,17.0,0.05,23760,0.022275109171772556
252,19.0,0.05,23745,0.02153876097584369
253,16.0,0.05,23734,0.022027037763613175
254,17.0,0.05,23715,0.021827466095901544
255,16.0,0.05,23697,0.021294280595786055
256,19.0,0.05,23679,0.020146563260303667
257,16.0,0.05,23650,0.02189535793530548
258,13.0,0.05,23639,0.019428754149818643
259,20.0,0.05,23626,0.01982672005813962
260,17.0,0.05,23610,0.019413694642731755
261,18.0,0.05,23585,0.02110722476607763
262,18.0,0.05,23567,0.02106105678435565
263,20.0,0.05,23556,0.01977267695811974
264,17.0,0.05,23537,0.020921340000945143
265,18.0,0.05,23520,0.020178414645734527
266,5.0,0.05,23492,0.02183461739431408
267,19.0,0.05,23475,0.020736621781376207
268,18.0,0.05,23465,0.020643629462776616
269,20.0,0.05,23450,0.018999564508350646
270,21.0,0.05,23444,0.019186779767012465
271,15.0,0.05,23418,0.02147407117785679
272,16.0,0.05,23406,0.020009221112757113
273,18.0,0.05,23395,0.02037174117985596
274,17.0,0.05,23375,0.021193557302677378
275,19.0,0.05,23356,0.01934371082952024
276,17.0,0.05,23337,0.021227154435215303
277,16.0,0.05,23320,0.02047129817137233
278,11.0,0.05,23302,0.0214606597522901
279,19.0,0.05,23296,0.01761461038988137
280,18.0,0.05,23272,0.020428361807284346
281,18.0,0.05,23248,0.020743803230537657
282,20.0,0.05,23229,0.020630681179582888
283,19.0,0.05,23211,0.01971629121903962
284,16.0,0.05,23195,0.019223173736125376
285,16.0,0.05,23179,0.017578197362989028
286,16.0,0.05,23170,0.01995826801213614
287,18.0,0.05,23158,0.019637129696295098
288,17.0,0.05,23147,0.01978318545998481
289,18.0,0.05,23135,0.019564785325691492
290,16.0,0.05,23121,0.019503292418579805
291,20.0,0.05,23111,0.019339513059098444
292,18.0,0.05,23103,0.01841259339905163
293,20.0,0.05,23091,0.01821180865591533
294,20.0,0.05,23086,0.017372951493348488
295,20.0,0.05,23078,0.018475184155196174
296,14.0,0.05,23067,0.018489297002181947
297,19.0,0.05,23056,0.017631145948809535
298,14.0,0.05,23048,0.018188357363241984
299,19.0,0.05,23041,0.018704921195442033
